Row number,Year,Stlkey,Station,Setno,IPHC Species Code,Scientific Name,Species Name,SampleType,HooksFished,HooksRetrieved,HooksObserved,Number Observed
803,2021,20210513,2284,67,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,1.0
804,2021,20210513,2284,67,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,12.0
805,2021,20210513,2284,67,218,Hexactinellida,Glass Sponge,20Hook,792.0,792.0,160.0,1.0
806,2021,20210513,2284,67,303,,Hook with Skin,20Hook,792.0,792.0,160.0,24.0
807,2021,20210513,2284,67,304,,Empty Hook,20Hook,792.0,792.0,160.0,60.0
808,2021,20210513,2284,67,305,,Hook with Bait,20Hook,792.0,792.0,160.0,31.0
809,2021,20210514,2291,68,29,Cottidae,unident. Sculpin,20Hook,776.0,776.0,160.0,1.0
810,2021,20210514,2291,68,54,Squalus suckleyi,Spiny Dogfish,20Hook,776.0,776.0,160.0,12.0
811,2021,20210514,2291,68,87,Sebastes maliger,Quillback Rockfish,20Hook,776.0,776.0,160.0,3.0
812,2021,20210514,2291,68,303,,Hook with Skin,20Hook,776.0,776.0,160.0,17.0
813,2021,20210514,2291,68,304,,Empty Hook,20Hook,776.0,776.0,160.0,110.0
814,2021,20210514,2291,68,305,,Hook with Bait,20Hook,776.0,776.0,160.0,2.0
815,2021,20210515,2306,69,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,776.0,776.0,160.0,1.0
816,2021,20210515,2306,69,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,776.0,776.0,160.0,3.0
817,2021,20210515,2306,69,54,Squalus suckleyi,Spiny Dogfish,20Hook,776.0,776.0,160.0,33.0
818,2021,20210515,2306,69,296,,unident. organic matter,20Hook,776.0,776.0,160.0,1.0
819,2021,20210515,2306,69,303,,Hook with Skin,20Hook,776.0,776.0,160.0,2.0
820,2021,20210515,2306,69,304,,Empty Hook,20Hook,776.0,776.0,160.0,119.0
821,2021,20210516,2298,70,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,1.0
822,2021,20210516,2298,70,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,10.0
823,2021,20210516,2298,70,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,2.0
824,2021,20210516,2298,70,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
825,2021,20210516,2298,70,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
826,2021,20210516,2298,70,303,,Hook with Skin,20Hook,792.0,792.0,160.0,14.0
827,2021,20210516,2298,70,304,,Empty Hook,20Hook,792.0,792.0,160.0,117.0
828,2021,20210516,2298,70,305,,Hook with Bait,20Hook,792.0,792.0,160.0,5.0
829,2021,20210516,2298,70,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
830,2021,20210517,2127,71,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,800.0,800.0,160.0,1.0
831,2021,20210517,2127,71,26,Gadus macrocephalus,Pacific Cod,20Hook,800.0,800.0,160.0,1.0
832,2021,20210517,2127,71,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,9.0
833,2021,20210517,2127,71,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,2.0
834,2021,20210517,2127,71,87,Sebastes maliger,Quillback Rockfish,20Hook,800.0,800.0,160.0,2.0
835,2021,20210517,2127,71,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,800.0,800.0,160.0,2.0
836,2021,20210517,2127,71,90,Sebastes babcocki,Redbanded Rockfish,20Hook,800.0,800.0,160.0,4.0
837,2021,20210517,2127,71,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,1.0
838,2021,20210517,2127,71,303,,Hook with Skin,20Hook,800.0,800.0,160.0,8.0
839,2021,20210517,2127,71,304,,Empty Hook,20Hook,800.0,800.0,160.0,110.0
840,2021,20210517,2127,71,305,,Hook with Bait,20Hook,800.0,800.0,160.0,1.0
841,2021,20210517,2127,71,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,1.0
842,2021,20210518,2286,72,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,776.0,776.0,160.0,4.0
843,2021,20210518,2286,72,26,Gadus macrocephalus,Pacific Cod,20Hook,776.0,776.0,160.0,1.0
844,2021,20210518,2286,72,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,776.0,776.0,160.0,6.0
845,2021,20210518,2286,72,54,Squalus suckleyi,Spiny Dogfish,20Hook,776.0,776.0,160.0,1.0
846,2021,20210518,2286,72,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,776.0,776.0,160.0,11.0
847,2021,20210518,2286,72,90,Sebastes babcocki,Redbanded Rockfish,20Hook,776.0,776.0,160.0,1.0
848,2021,20210518,2286,72,143,Raja rhina,Longnose Skate,20Hook,776.0,776.0,160.0,2.0
849,2021,20210518,2286,72,303,,Hook with Skin,20Hook,776.0,776.0,160.0,15.0
850,2021,20210518,2286,72,304,,Empty Hook,20Hook,776.0,776.0,160.0,103.0
851,2021,20210518,2286,72,305,,Hook with Bait,20Hook,776.0,776.0,160.0,2.0
852,2021,20210519,2121,73,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,3.0
853,2021,20210519,2121,73,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,6.0
854,2021,20210519,2121,73,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,3.0
855,2021,20210519,2121,73,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,4.0
856,2021,20210519,2121,73,95,(includes hard and soft),unident. Coral,20Hook,792.0,792.0,160.0,2.0
857,2021,20210519,2121,73,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,10.0
858,2021,20210519,2121,73,303,,Hook with Skin,20Hook,792.0,792.0,160.0,4.0
859,2021,20210519,2121,73,304,,Empty Hook,20Hook,792.0,792.0,160.0,105.0
860,2021,20210519,2121,73,305,,Hook with Bait,20Hook,792.0,792.0,160.0,15.0
861,2021,20210599,2128,74,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,8.0
862,2021,20210599,2128,74,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,10.0
863,2021,20210599,2128,74,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,4.0
864,2021,20210599,2128,74,127,Sebastes paucispinis,Bocaccio,20Hook,792.0,792.0,160.0,2.0
865,2021,20210599,2128,74,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,8.0
866,2021,20210599,2128,74,303,,Hook with Skin,20Hook,792.0,792.0,160.0,11.0
867,2021,20210599,2128,74,304,,Empty Hook,20Hook,792.0,792.0,160.0,99.0
868,2021,20210599,2128,74,305,,Hook with Bait,20Hook,792.0,792.0,160.0,13.0
869,2021,20210600,2125,75,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,11.0
870,2021,20210600,2125,75,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,800.0,800.0,160.0,1.0
871,2021,20210600,2125,75,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,3.0
872,2021,20210600,2125,75,90,Sebastes babcocki,Redbanded Rockfish,20Hook,800.0,800.0,160.0,7.0
873,2021,20210600,2125,75,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,5.0
874,2021,20210600,2125,75,150,Sebastolobus alascanus,Shortspine Thornyhead,20Hook,800.0,800.0,160.0,1.0
875,2021,20210600,2125,75,303,,Hook with Skin,20Hook,800.0,800.0,160.0,23.0
876,2021,20210600,2125,75,304,,Empty Hook,20Hook,800.0,800.0,160.0,107.0
877,2021,20210600,2125,75,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,2.0
878,2021,20210601,2126,76,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,9.0
879,2021,20210601,2126,76,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,4.0
880,2021,20210601,2126,76,303,,Hook with Skin,20Hook,792.0,792.0,160.0,7.0
881,2021,20210601,2126,76,304,,Empty Hook,20Hook,792.0,792.0,160.0,138.0
882,2021,20210602,2123,77,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
883,2021,20210602,2123,77,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,7.0
884,2021,20210602,2123,77,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,7.0
885,2021,20210602,2123,77,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,6.0
886,2021,20210602,2123,77,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
887,2021,20210602,2123,77,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
888,2021,20210602,2123,77,304,,Empty Hook,20Hook,792.0,792.0,160.0,133.0
889,2021,20210603,2124,78,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,2.0
890,2021,20210603,2124,78,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,7.0
891,2021,20210603,2124,78,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,8.0
892,2021,20210603,2124,78,303,,Hook with Skin,20Hook,792.0,792.0,160.0,5.0
893,2021,20210603,2124,78,304,,Empty Hook,20Hook,792.0,792.0,160.0,94.0
894,2021,20210603,2124,78,305,,Hook with Bait,20Hook,792.0,792.0,160.0,24.0
895,2021,20210603,2124,78,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
896,2021,20210604,2119,79,21,Ophiodon elongatus,Lingcod,20Hook,800.0,800.0,160.0,1.0
897,2021,20210604,2119,79,26,Gadus macrocephalus,Pacific Cod,20Hook,800.0,800.0,160.0,1.0
898,2021,20210604,2119,79,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,28.0
899,2021,20210604,2119,79,81,(includes brittle and basketstars),unident. Starfish,20Hook,800.0,800.0,160.0,1.0
900,2021,20210604,2119,79,87,Sebastes maliger,Quillback Rockfish,20Hook,800.0,800.0,160.0,2.0
901,2021,20210604,2119,79,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,800.0,800.0,160.0,3.0
902,2021,20210604,2119,79,303,,Hook with Skin,20Hook,800.0,800.0,160.0,1.0
903,2021,20210604,2119,79,304,,Empty Hook,20Hook,800.0,800.0,160.0,96.0
904,2021,20210604,2119,79,305,,Hook with Bait,20Hook,800.0,800.0,160.0,2.0
905,2021,20210604,2119,79,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,1.0
906,2021,20210605,2120,80,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,2.0
907,2021,20210605,2120,80,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,1.0
908,2021,20210605,2120,80,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,13.0
909,2021,20210605,2120,80,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,8.0
910,2021,20210605,2120,80,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
911,2021,20210605,2120,80,303,,Hook with Skin,20Hook,792.0,792.0,160.0,5.0
912,2021,20210605,2120,80,304,,Empty Hook,20Hook,792.0,792.0,160.0,91.0
913,2021,20210605,2120,80,305,,Hook with Bait,20Hook,792.0,792.0,160.0,11.0
914,2021,20210605,2120,80,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
915,2021,20210606,2277,81,21,Ophiodon elongatus,Lingcod,20Hook,800.0,800.0,160.0,2.0
916,2021,20210606,2277,81,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,15.0
917,2021,20210606,2277,81,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,800.0,800.0,160.0,3.0
918,2021,20210606,2277,81,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,1.0
919,2021,20210606,2277,81,303,,Hook with Skin,20Hook,800.0,800.0,160.0,12.0
920,2021,20210606,2277,81,304,,Empty Hook,20Hook,800.0,800.0,160.0,68.0
921,2021,20210606,2277,81,305,,Hook with Bait,20Hook,800.0,800.0,160.0,48.0
922,2021,20210606,2277,81,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,1.0
923,2021,20210607,2114,82,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
924,2021,20210607,2114,82,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
925,2021,20210607,2114,82,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,17.0
926,2021,20210607,2114,82,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,2.0
927,2021,20210607,2114,82,303,,Hook with Skin,20Hook,792.0,792.0,160.0,8.0
928,2021,20210607,2114,82,304,,Empty Hook,20Hook,792.0,792.0,160.0,118.0
929,2021,20210607,2114,82,305,,Hook with Bait,20Hook,792.0,792.0,160.0,1.0
930,2021,20210608,2113,83,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,3.0
931,2021,20210608,2113,83,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,5.0
932,2021,20210608,2113,83,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,16.0
933,2021,20210608,2113,83,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,1.0
934,2021,20210608,2113,83,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
935,2021,20210608,2113,83,303,,Hook with Skin,20Hook,792.0,792.0,160.0,7.0
936,2021,20210608,2113,83,304,,Empty Hook,20Hook,792.0,792.0,160.0,116.0
937,2021,20210608,2113,83,305,,Hook with Bait,20Hook,792.0,792.0,160.0,3.0
938,2021,20210608,2113,83,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
939,2021,20210609,2106,84,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,800.0,800.0,160.0,1.0
940,2021,20210609,2106,84,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,8.0
941,2021,20210609,2106,84,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,11.0
942,2021,20210609,2106,84,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,800.0,800.0,160.0,1.0
943,2021,20210609,2106,84,90,Sebastes babcocki,Redbanded Rockfish,20Hook,800.0,800.0,160.0,5.0
944,2021,20210609,2106,84,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,1.0
945,2021,20210609,2106,84,303,,Hook with Skin,20Hook,800.0,800.0,160.0,8.0
946,2021,20210609,2106,84,304,,Empty Hook,20Hook,800.0,800.0,160.0,117.0
947,2021,20210610,2112,85,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,800.0,800.0,160.0,2.0
948,2021,20210610,2112,85,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,25.0
949,2021,20210610,2112,85,90,Sebastes babcocki,Redbanded Rockfish,20Hook,800.0,800.0,160.0,1.0
950,2021,20210610,2112,85,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,4.0
951,2021,20210610,2112,85,150,Sebastolobus alascanus,Shortspine Thornyhead,20Hook,800.0,800.0,160.0,1.0
952,2021,20210610,2112,85,304,,Empty Hook,20Hook,800.0,800.0,160.0,127.0
953,2021,20210611,2118,86,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,3.0
954,2021,20210611,2118,86,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,10.0
955,2021,20210611,2118,86,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,6.0
956,2021,20210611,2118,86,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,3.0
957,2021,20210611,2118,86,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
958,2021,20210611,2118,86,303,,Hook with Skin,20Hook,792.0,792.0,160.0,7.0
959,2021,20210611,2118,86,304,,Empty Hook,20Hook,792.0,792.0,160.0,128.0
960,2021,20210612,2117,87,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,1.0
961,2021,20210612,2117,87,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,11.0
962,2021,20210612,2117,87,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,2.0
963,2021,20210612,2117,87,142,Bathyraja kincaida,Sandpaper Skate,20Hook,792.0,792.0,160.0,1.0
964,2021,20210612,2117,87,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,7.0
965,2021,20210612,2117,87,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
966,2021,20210612,2117,87,304,,Empty Hook,20Hook,792.0,792.0,160.0,130.0
967,2021,20210613,2122,88,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,7.0
968,2021,20210613,2122,88,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,13.0
969,2021,20210613,2122,88,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,1.0
970,2021,20210613,2122,88,150,Sebastolobus alascanus,Shortspine Thornyhead,20Hook,792.0,792.0,160.0,2.0
971,2021,20210613,2122,88,303,,Hook with Skin,20Hook,792.0,792.0,160.0,4.0
972,2021,20210613,2122,88,304,,Empty Hook,20Hook,792.0,792.0,160.0,130.0
973,2021,20210893,2299,55,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,140.0,1.0
974,2021,20210893,2299,55,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,140.0,1.0
975,2021,20210893,2299,55,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,140.0,3.0
976,2021,20210893,2299,55,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,140.0,2.0
977,2021,20210893,2299,55,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,140.0,1.0
978,2021,20210893,2299,55,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,140.0,1.0
979,2021,20210893,2299,55,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,140.0,2.0
980,2021,20210893,2299,55,303,,Hook with Skin,20Hook,792.0,792.0,140.0,20.0
981,2021,20210893,2299,55,304,,Empty Hook,20Hook,792.0,792.0,140.0,70.0
982,2021,20210893,2299,55,305,,Hook with Bait,20Hook,792.0,792.0,140.0,10.0
983,2021,20210893,2299,55,307,,Bent/Broken/Missing,20Hook,792.0,792.0,140.0,3.0
984,2021,20210894,2137,56,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,6.0
985,2021,20210894,2137,56,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,10.0
986,2021,20210894,2137,56,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,2.0
987,2021,20210894,2137,56,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,16.0
988,2021,20210894,2137,56,93,,Sea Anemone,20Hook,792.0,792.0,160.0,1.0
989,2021,20210894,2137,56,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,5.0
990,2021,20210894,2137,56,303,,Hook with Skin,20Hook,792.0,792.0,160.0,5.0
991,2021,20210894,2137,56,304,,Empty Hook,20Hook,792.0,792.0,160.0,114.0
992,2021,20210895,2140,57,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,800.0,800.0,160.0,1.0
993,2021,20210895,2140,57,21,Ophiodon elongatus,Lingcod,20Hook,800.0,800.0,160.0,2.0
994,2021,20210895,2140,57,26,Gadus macrocephalus,Pacific Cod,20Hook,800.0,800.0,160.0,1.0
995,2021,20210895,2140,57,141,Raja binoculata,Big Skate,20Hook,800.0,800.0,160.0,1.0
996,2021,20210895,2140,57,303,,Hook with Skin,20Hook,800.0,800.0,160.0,9.0
997,2021,20210895,2140,57,304,,Empty Hook,20Hook,800.0,800.0,160.0,100.0
998,2021,20210895,2140,57,305,,Hook with Bait,20Hook,800.0,800.0,160.0,3.0
999,2021,20210896,2145,58,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,2.0
"1,000",2021,20210896,2145,58,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,13.0
"1,001",2021,20210896,2145,58,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,1.0
"1,002",2021,20210896,2145,58,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,8.0
"1,003",2021,20210896,2145,58,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,004",2021,20210896,2145,58,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
"1,005",2021,20210896,2145,58,303,,Hook with Skin,20Hook,792.0,792.0,160.0,10.0
"1,006",2021,20210896,2145,58,304,,Empty Hook,20Hook,792.0,792.0,160.0,97.0
"1,007",2021,20210896,2145,58,305,,Hook with Bait,20Hook,792.0,792.0,160.0,12.0
"1,008",2021,20210897,2311,59,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,6.0
"1,009",2021,20210897,2311,59,92,Ptilosarcus gurneyi,Sea Pen,20Hook,792.0,792.0,160.0,7.0
"1,010",2021,20210897,2311,59,93,,Sea Anemone,20Hook,792.0,792.0,160.0,1.0
"1,011",2021,20210897,2311,59,124,Sebastes caurinus,Copper Rockfish,20Hook,792.0,792.0,160.0,2.0
"1,012",2021,20210897,2311,59,216,Solaster sp,Solaster sp (starfish),20Hook,792.0,792.0,160.0,3.0
"1,013",2021,20210897,2311,59,303,,Hook with Skin,20Hook,792.0,792.0,160.0,7.0
"1,014",2021,20210897,2311,59,304,,Empty Hook,20Hook,792.0,792.0,160.0,118.0
"1,015",2021,20210898,2313,60,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,11.0
"1,016",2021,20210898,2313,60,141,Raja binoculata,Big Skate,20Hook,784.0,784.0,160.0,2.0
"1,017",2021,20210898,2313,60,303,,Hook with Skin,20Hook,784.0,784.0,160.0,10.0
"1,018",2021,20210898,2313,60,304,,Empty Hook,20Hook,784.0,784.0,160.0,131.0
"1,019",2021,20210899,2327,61,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,1.0
"1,020",2021,20210899,2327,61,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,1.0
"1,021",2021,20210899,2327,61,87,Sebastes maliger,Quillback Rockfish,20Hook,784.0,784.0,160.0,2.0
"1,022",2021,20210899,2327,61,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,784.0,784.0,160.0,6.0
"1,023",2021,20210899,2327,61,93,,Sea Anemone,20Hook,784.0,784.0,160.0,1.0
"1,024",2021,20210899,2327,61,141,Raja binoculata,Big Skate,20Hook,784.0,784.0,160.0,1.0
"1,025",2021,20210899,2327,61,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,1.0
"1,026",2021,20210899,2327,61,303,,Hook with Skin,20Hook,784.0,784.0,160.0,39.0
"1,027",2021,20210899,2327,61,304,,Empty Hook,20Hook,784.0,784.0,160.0,78.0
"1,028",2021,20210899,2327,61,305,,Hook with Bait,20Hook,784.0,784.0,160.0,24.0
"1,029",2021,20210900,2328,62,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,2.0
"1,030",2021,20210900,2328,62,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,2.0
"1,031",2021,20210900,2328,62,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,5.0
"1,032",2021,20210900,2328,62,93,,Sea Anemone,20Hook,792.0,792.0,160.0,1.0
"1,033",2021,20210900,2328,62,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,2.0
"1,034",2021,20210900,2328,62,303,,Hook with Skin,20Hook,792.0,792.0,160.0,6.0
"1,035",2021,20210900,2328,62,304,,Empty Hook,20Hook,792.0,792.0,160.0,123.0
"1,036",2021,20210900,2328,62,305,,Hook with Bait,20Hook,792.0,792.0,160.0,1.0
"1,037",2021,20210900,2328,62,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
"1,038",2021,20210901,2154,63,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,17.0
"1,039",2021,20210901,2154,63,303,,Hook with Skin,20Hook,784.0,784.0,160.0,2.0
"1,040",2021,20210901,2154,63,304,,Empty Hook,20Hook,784.0,784.0,160.0,113.0
"1,041",2021,20210901,2154,63,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,1.0
"1,042",2021,20210902,2163,64,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,4.0
"1,043",2021,20210902,2163,64,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,11.0
"1,044",2021,20210902,2163,64,30,Sebastolobus spp,unident. thornyhead (Idiot),20Hook,792.0,792.0,160.0,5.0
"1,045",2021,20210902,2163,64,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,7.0
"1,046",2021,20210902,2163,64,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,3.0
"1,047",2021,20210902,2163,64,303,,Hook with Skin,20Hook,792.0,792.0,160.0,18.0
"1,048",2021,20210902,2163,64,304,,Empty Hook,20Hook,792.0,792.0,160.0,78.0
"1,049",2021,20210902,2163,64,305,,Hook with Bait,20Hook,792.0,792.0,160.0,21.0
"1,050",2021,20210903,2164,65,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,20.0
"1,051",2021,20210903,2164,65,30,Sebastolobus spp,unident. thornyhead (Idiot),20Hook,792.0,792.0,160.0,3.0
"1,052",2021,20210903,2164,65,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,3.0
"1,053",2021,20210903,2164,65,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,2.0
"1,054",2021,20210903,2164,65,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,5.0
"1,055",2021,20210903,2164,65,303,,Hook with Skin,20Hook,792.0,792.0,160.0,8.0
"1,056",2021,20210903,2164,65,304,,Empty Hook,20Hook,792.0,792.0,160.0,112.0
"1,057",2021,20210903,2164,65,305,,Hook with Bait,20Hook,792.0,792.0,160.0,4.0
"1,058",2021,20210903,2164,65,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
"1,059",2021,20210904,2155,66,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,6.0
"1,060",2021,20210904,2155,66,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,1.0
"1,061",2021,20210904,2155,66,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,10.0
